Tutor Name, Timeslot, Available (1=Yes, 0=No)
Tutor 84,20,1
Tutor 84,21,1
Tutor 84,22,1
Tutor 84,23,1
Tutor 84,24,1
Tutor 84,25,1
Tutor 84,26,1
Tutor 84,27,1
Tutor 84,28,1
Tutor 84,29,1
Tutor 84,30,1
Tutor 84,31,1
Tutor 84,32,0
Tutor 84,33,0
Tutor 84,34,0
Tutor 84,35,0
Tutor 84,36,0
Tutor 84,37,0
Tutor 84,38,1
Tutor 84,39,1
Tutor 84,40,1
Tutor 84,41,1
Tutor 84,42,1
Tutor 84,43,1
Tutor 84,44,1
Tutor 84,45,1
Tutor 84,46,1
Tutor 84,47,1
Tutor 84,48,1
Tutor 84,49,1
Tutor 84,50,1
Tutor 84,51,1
Tutor 84,52,1
Tutor 84,53,1
Tutor 84,54,1
Tutor 84,55,1
Tutor 84,56,1
Tutor 84,57,1
Tutor 84,58,1
Tutor 84,59,1
Tutor 84,60,1
Tutor 84,61,1
Tutor 84,62,1
Tutor 84,63,1
Tutor 84,64,1
Tutor 84,65,1
Tutor 84,66,1
Tutor 84,67,1
Tutor 84,68,0
Tutor 84,69,0
Tutor 84,70,1
Tutor 84,71,1
Tutor 84,72,0
Tutor 84,73,0
Tutor 84,74,1
Tutor 84,75,1
Tutor 84,76,1
Tutor 84,77,1
Tutor 84,78,1
Tutor 84,79,1
Tutor 84,80,1
Tutor 84,81,1
Tutor 84,82,1
Tutor 84,83,1
Tutor 84,84,1
Tutor 84,85,1
Tutor 84,86,1
Tutor 84,87,1
Tutor 84,88,1
Tutor 84,89,1
Tutor 84,90,1
Tutor 84,91,1
Tutor 84,92,1
Tutor 84,93,1
Tutor 84,94,1
Tutor 84,95,1
Tutor 336,1,1
Tutor 336,2,1
Tutor 336,3,1
Tutor 336,4,1
Tutor 336,5,1
Tutor 336,6,1
Tutor 336,7,1
Tutor 336,8,1
Tutor 336,9,1
Tutor 336,10,1
Tutor 336,11,1
Tutor 336,12,1
Tutor 336,13,1
Tutor 336,14,1
Tutor 336,15,1
Tutor 336,16,1
Tutor 336,17,1
Tutor 336,18,1
Tutor 336,19,1
Tutor 336,20,1
Tutor 336,21,1
Tutor 336,22,1
Tutor 336,23,1
Tutor 336,24,1
Tutor 336,25,1
Tutor 336,26,1
Tutor 336,27,1
Tutor 336,28,1
Tutor 336,29,0
Tutor 336,30,0
Tutor 336,31,0
Tutor 336,32,0
Tutor 336,33,0
Tutor 336,34,0
Tutor 336,35,1
Tutor 336,36,1
Tutor 336,37,1
Tutor 336,38,1
Tutor 336,39,1
Tutor 336,40,1
Tutor 336,41,0
Tutor 336,42,0
Tutor 336,43,1
Tutor 336,44,1
Tutor 336,45,1
Tutor 336,46,1
Tutor 336,47,1
Tutor 336,48,1
Tutor 336,49,1
Tutor 336,50,1
Tutor 336,51,1
Tutor 336,52,1
Tutor 336,53,1
Tutor 336,54,1
Tutor 336,55,1
Tutor 336,56,1
Tutor 336,57,1
Tutor 336,58,0
Tutor 336,59,0
Tutor 336,60,0
Tutor 336,61,0
Tutor 336,62,0
Tutor 336,63,0
Tutor 336,64,1
Tutor 336,65,1
Tutor 336,66,1
Tutor 336,67,1
Tutor 336,68,1
Tutor 336,69,1
Tutor 336,70,1
Tutor 336,71,1
Tutor 336,72,1
Tutor 336,73,1
Tutor 336,74,1
Tutor 336,75,1
Tutor 336,76,1
Tutor 336,77,1
Tutor 336,78,1
Tutor 336,79,1
Tutor 336,80,1
Tutor 336,81,1
Tutor 336,82,1
Tutor 336,83,1
Tutor 336,84,1
Tutor 336,85,1
Tutor 336,86,1
Tutor 336,87,1
Tutor 336,88,1
Tutor 336,89,1
Tutor 336,90,1
Tutor 336,91,1
Tutor 336,92,1
Tutor 336,93,1
Tutor 336,94,1
Tutor 336,95,1
Tutor 398,1,0
Tutor 398,2,0
Tutor 398,3,0
Tutor 398,4,0
Tutor 398,5,0
Tutor 398,6,0
Tutor 398,7,1
Tutor 398,8,1
Tutor 398,9,1
Tutor 398,10,1
Tutor 398,11,1
Tutor 398,12,1
Tutor 398,13,0
Tutor 398,14,0
Tutor 398,15,0
Tutor 398,16,0
Tutor 398,17,1
Tutor 398,18,1
Tutor 398,19,1
Tutor 398,20,1
Tutor 398,21,1
Tutor 398,22,1
Tutor 398,23,1
Tutor 398,24,1
Tutor 398,25,1
Tutor 398,26,1
Tutor 398,27,1
Tutor 398,28,1
Tutor 398,29,1
Tutor 398,30,1
Tutor 398,31,1
Tutor 398,32,1
Tutor 398,33,1
Tutor 398,34,1
Tutor 398,35,1
Tutor 398,36,1
Tutor 398,37,1
Tutor 398,38,1
Tutor 398,39,1
Tutor 398,40,1
Tutor 398,41,1
Tutor 398,42,1
Tutor 398,43,1
Tutor 398,44,1
Tutor 398,45,1
Tutor 398,46,1
Tutor 398,47,1
Tutor 398,48,1
Tutor 398,49,1
Tutor 398,50,1
Tutor 398,51,1
Tutor 398,52,1
Tutor 398,53,1
Tutor 398,54,1
Tutor 398,55,1
Tutor 398,56,1
Tutor 398,57,1
Tutor 398,58,1
Tutor 398,59,1
Tutor 398,60,0
Tutor 398,61,0
Tutor 398,62,0
Tutor 398,63,0
Tutor 398,64,1
Tutor 398,65,1
Tutor 398,66,1
Tutor 398,67,1
Tutor 398,68,0
Tutor 398,69,0
Tutor 398,70,0
Tutor 398,71,0
Tutor 398,72,1
Tutor 398,73,1
Tutor 398,74,1
Tutor 398,75,1
Tutor 398,76,1
Tutor 398,77,1
Tutor 398,78,1
Tutor 398,79,1
Tutor 398,80,1
Tutor 398,81,1
Tutor 398,82,1
Tutor 398,83,1
Tutor 398,84,1
Tutor 398,85,1
Tutor 398,86,1
Tutor 398,87,1
Tutor 398,88,1
Tutor 398,89,1
Tutor 398,90,1
Tutor 398,91,1
Tutor 398,92,1
Tutor 398,93,1
Tutor 398,94,1
Tutor 398,95,1
Tutor 417,1,1
Tutor 417,2,1
Tutor 417,3,1
Tutor 417,4,1
Tutor 417,5,1
Tutor 417,6,1
Tutor 417,7,1
Tutor 417,8,1
Tutor 417,9,1
Tutor 417,10,1
Tutor 417,11,0
Tutor 417,12,0
Tutor 417,13,0
Tutor 417,14,1
Tutor 417,15,1
Tutor 417,16,1
Tutor 417,17,1
Tutor 417,18,1
Tutor 417,19,1
Tutor 417,20,1
Tutor 417,21,1
Tutor 417,22,1
Tutor 417,23,1
Tutor 417,24,1
Tutor 417,25,1
Tutor 417,26,1
Tutor 417,27,1
Tutor 417,28,1
Tutor 417,29,1
Tutor 417,30,1
Tutor 417,31,1
Tutor 417,32,1
Tutor 417,33,1
Tutor 417,34,1
Tutor 417,35,1
Tutor 417,36,1
Tutor 417,37,1
Tutor 417,38,1
Tutor 417,39,1
Tutor 417,40,1
Tutor 417,41,1
Tutor 417,42,1
Tutor 417,43,1
Tutor 417,44,1
Tutor 417,45,1
Tutor 417,46,1
Tutor 417,47,1
Tutor 417,48,1
Tutor 417,49,1
Tutor 417,50,1
Tutor 417,51,1
Tutor 417,52,1
Tutor 417,53,1
Tutor 417,54,1
Tutor 417,55,1
Tutor 417,56,1
Tutor 417,57,1
Tutor 417,58,1
Tutor 417,59,1
Tutor 417,60,0
Tutor 417,61,0
Tutor 417,62,0
Tutor 417,63,0
Tutor 417,64,1
Tutor 417,65,1
Tutor 417,66,1
Tutor 417,67,1
Tutor 417,68,0
Tutor 417,69,0
Tutor 417,70,1
Tutor 417,71,1
Tutor 417,72,0
Tutor 417,73,0
Tutor 417,74,1
Tutor 417,75,1
Tutor 417,76,1
Tutor 417,77,1
Tutor 417,78,1
Tutor 417,79,1
Tutor 417,80,1
Tutor 417,81,1
Tutor 417,82,1
Tutor 417,83,1
Tutor 417,84,1
Tutor 417,85,0
Tutor 417,86,0
Tutor 417,87,0
Tutor 417,88,0
Tutor 417,89,1
Tutor 417,90,1
Tutor 417,91,1
Tutor 417,92,1
Tutor 417,93,1
Tutor 417,94,1
Tutor 417,95,1
Tutor 234,1,1
Tutor 234,2,1
Tutor 234,3,1
Tutor 234,4,1
Tutor 234,5,1
Tutor 234,6,1
Tutor 234,7,1
Tutor 234,8,1
Tutor 234,9,1
Tutor 234,10,1
Tutor 234,11,1
Tutor 234,12,1
Tutor 234,13,0
Tutor 234,14,0
Tutor 234,15,0
Tutor 234,16,0
Tutor 234,17,1
Tutor 234,18,1
Tutor 234,19,1
Tutor 234,20,1
Tutor 234,21,1
Tutor 234,22,1
Tutor 234,23,1
Tutor 234,24,1
Tutor 234,25,1
Tutor 234,26,1
Tutor 234,27,1
Tutor 234,28,1
Tutor 234,29,1
Tutor 234,30,1
Tutor 234,31,1
Tutor 234,32,0
Tutor 234,33,0
Tutor 234,34,0
Tutor 234,35,0
Tutor 234,36,1
Tutor 234,37,1
Tutor 234,38,1
Tutor 234,39,1
Tutor 234,40,1
Tutor 234,41,1
Tutor 234,42,1
Tutor 234,43,1
Tutor 234,44,1
Tutor 234,45,1
Tutor 234,46,1
Tutor 234,47,1
Tutor 234,48,1
Tutor 234,49,1
Tutor 234,50,1
Tutor 234,51,1
Tutor 234,52,1
Tutor 234,53,1
Tutor 234,54,1
Tutor 234,55,1
Tutor 234,56,1
Tutor 234,57,1
Tutor 234,58,0
Tutor 234,59,0
Tutor 234,60,0
Tutor 234,61,0
Tutor 234,62,0
Tutor 234,63,0
Tutor 234,64,1
Tutor 234,65,1
Tutor 234,66,1
Tutor 234,67,1
Tutor 234,68,1
Tutor 234,69,1
Tutor 234,70,1
Tutor 234,71,1
Tutor 234,72,1
Tutor 234,73,1
Tutor 234,74,1
Tutor 234,75,1
Tutor 234,76,1
Tutor 234,77,0
Tutor 234,78,0
Tutor 234,79,0
Tutor 234,80,0
Tutor 234,81,1
Tutor 234,82,1
Tutor 234,83,1
Tutor 234,84,1
Tutor 234,85,1
Tutor 234,86,1
Tutor 234,87,1
Tutor 234,88,1
Tutor 234,89,1
Tutor 234,90,1
Tutor 234,91,1
Tutor 234,92,1
Tutor 234,93,1
Tutor 234,94,1
Tutor 234,95,1
Tutor 156,1,1
Tutor 156,2,1
Tutor 156,3,1
Tutor 156,4,1
Tutor 156,5,1
Tutor 156,6,1
Tutor 156,7,1
Tutor 156,8,1
Tutor 156,9,1
Tutor 156,10,1
Tutor 156,11,0
Tutor 156,12,0
Tutor 156,13,0
Tutor 156,14,0
Tutor 156,15,0
Tutor 156,16,0
Tutor 156,17,1
Tutor 156,18,1
Tutor 156,19,1
Tutor 156,20,1
Tutor 156,21,1
Tutor 156,22,1
Tutor 156,23,1
Tutor 156,24,1
Tutor 156,25,1
Tutor 156,26,1
Tutor 156,27,1
Tutor 156,28,1
Tutor 156,29,1
Tutor 156,30,1
Tutor 156,31,1
Tutor 156,32,1
Tutor 156,33,1
Tutor 156,34,1
Tutor 156,35,1
Tutor 156,36,1
Tutor 156,37,1
Tutor 156,38,1
Tutor 156,39,1
Tutor 156,40,1
Tutor 156,41,1
Tutor 156,42,1
Tutor 156,43,1
Tutor 156,44,1
Tutor 156,45,1
Tutor 156,46,1
Tutor 156,47,1
Tutor 156,48,1
Tutor 156,49,1
Tutor 156,50,1
Tutor 156,51,1
Tutor 156,52,1
Tutor 156,53,1
Tutor 156,54,1
Tutor 156,55,1
Tutor 156,56,1
Tutor 156,57,1
Tutor 156,58,1
Tutor 156,59,1
Tutor 156,60,0
Tutor 156,61,0
Tutor 156,62,0
Tutor 156,63,0
Tutor 156,64,1
Tutor 156,65,1
Tutor 156,66,1
Tutor 156,67,1
Tutor 156,68,1
Tutor 156,69,1
Tutor 156,70,1
Tutor 156,71,1
Tutor 156,72,1
Tutor 156,73,1
Tutor 156,74,1
Tutor 156,75,1
Tutor 156,76,1
Tutor 156,77,0
Tutor 156,78,0
Tutor 156,79,0
Tutor 156,80,0
Tutor 156,81,1
Tutor 156,82,1
Tutor 156,83,1
Tutor 156,84,1
Tutor 156,85,0
Tutor 156,86,0
Tutor 156,87,0
Tutor 156,88,0
Tutor 156,89,1
Tutor 156,90,1
Tutor 156,91,1
Tutor 156,92,1
Tutor 156,93,1
Tutor 156,94,1
Tutor 156,95,1
Tutor 231,1,1
Tutor 231,2,1
Tutor 231,3,1
Tutor 231,4,1
Tutor 231,5,1
Tutor 231,6,1
Tutor 231,7,1
Tutor 231,8,1
Tutor 231,9,1
Tutor 231,10,1
Tutor 231,11,1
Tutor 231,12,1
Tutor 231,13,1
Tutor 231,14,1
Tutor 231,15,1
Tutor 231,16,1
Tutor 231,17,1
Tutor 231,18,1
Tutor 231,19,1
Tutor 231,20,1
Tutor 231,21,1
Tutor 231,22,0
Tutor 231,23,0
Tutor 231,24,1
Tutor 231,25,1
Tutor 231,26,1
Tutor 231,27,1
Tutor 231,28,1
Tutor 231,29,1
Tutor 231,30,1
Tutor 231,31,1
Tutor 231,32,1
Tutor 231,33,1
Tutor 231,34,1
Tutor 231,35,1
Tutor 231,36,1
Tutor 231,37,1
Tutor 231,38,1
Tutor 231,39,0
Tutor 231,40,0
Tutor 231,41,0
Tutor 231,42,0
Tutor 231,43,1
Tutor 231,44,1
Tutor 231,45,1
Tutor 231,46,1
Tutor 231,47,1
Tutor 231,48,1
Tutor 231,49,1
Tutor 231,50,1
Tutor 231,51,1
Tutor 231,52,1
Tutor 231,53,1
Tutor 231,54,1
Tutor 231,55,1
Tutor 231,56,1
Tutor 231,57,1
Tutor 231,58,1
Tutor 231,59,1
Tutor 231,60,0
Tutor 231,61,0
Tutor 231,62,0
Tutor 231,63,0
Tutor 231,64,1
Tutor 231,65,1
Tutor 231,66,1
Tutor 231,67,1
Tutor 231,68,0
Tutor 231,69,0
Tutor 231,70,1
Tutor 231,71,1
Tutor 231,72,1
Tutor 231,73,1
Tutor 231,74,0
Tutor 231,75,0
Tutor 231,76,1
Tutor 231,77,1
Tutor 231,78,1
Tutor 231,79,1
Tutor 231,80,1
Tutor 231,81,1
Tutor 231,82,1
Tutor 231,83,1
Tutor 231,84,1
Tutor 231,85,1
Tutor 231,86,1
Tutor 231,87,1
Tutor 231,88,1
Tutor 231,89,1
Tutor 231,90,1
Tutor 231,91,1
Tutor 231,92,1
Tutor 231,93,1
Tutor 231,94,1
Tutor 231,95,1
Tutor 129,1,0
Tutor 129,2,0
Tutor 129,3,0
Tutor 129,4,1
Tutor 129,5,1
Tutor 129,6,1
Tutor 129,7,1
Tutor 129,8,1
Tutor 129,9,1
Tutor 129,10,1
Tutor 129,11,1
Tutor 129,12,1
Tutor 129,13,1
Tutor 129,14,1
Tutor 129,15,1
Tutor 129,16,1
Tutor 129,17,1
Tutor 129,18,1
Tutor 129,19,1
Tutor 129,20,1
Tutor 129,21,1
Tutor 129,22,1
Tutor 129,23,1
Tutor 129,24,1
Tutor 129,25,1
Tutor 129,26,1
Tutor 129,27,1
Tutor 129,28,1
Tutor 129,29,1
Tutor 129,30,1
Tutor 129,31,1
Tutor 129,32,1
Tutor 129,33,1
Tutor 129,34,1
Tutor 129,35,1
Tutor 129,36,1
Tutor 129,37,1
Tutor 129,38,1
Tutor 129,39,0
Tutor 129,40,0
Tutor 129,41,0
Tutor 129,42,0
Tutor 129,43,0
Tutor 129,44,0
Tutor 129,45,1
Tutor 129,46,1
Tutor 129,47,1
Tutor 129,48,1
Tutor 129,49,1
Tutor 129,50,1
Tutor 129,51,1
Tutor 129,52,1
Tutor 129,53,1
Tutor 129,54,1
Tutor 129,55,1
Tutor 129,56,1
Tutor 129,57,1
Tutor 129,58,1
Tutor 129,59,1
Tutor 129,60,0
Tutor 129,61,0
Tutor 129,62,0
Tutor 129,63,0
Tutor 129,64,1
Tutor 129,65,1
Tutor 129,66,1
Tutor 129,67,1
Tutor 129,68,1
Tutor 129,69,1
Tutor 129,70,1
Tutor 129,71,1
Tutor 129,72,1
Tutor 129,73,1
Tutor 129,74,1
Tutor 129,75,1
Tutor 129,76,1
Tutor 129,77,1
Tutor 129,78,1
Tutor 129,79,1
Tutor 129,80,1
Tutor 129,81,1
Tutor 129,82,1
Tutor 129,83,1
Tutor 129,84,1
Tutor 129,85,1
Tutor 129,86,1
Tutor 129,87,1
Tutor 129,88,1
Tutor 129,89,0
Tutor 129,90,0
Tutor 129,91,0
Tutor 129,92,0
Tutor 129,93,1
Tutor 129,94,1
Tutor 129,95,1
Tutor 129,1,1
Tutor 129,2,1
Tutor 129,3,1
Tutor 129,4,1
Tutor 129,5,1
Tutor 129,6,1
Tutor 129,7,1
Tutor 129,8,1
Tutor 129,9,1
Tutor 129,10,1
Tutor 129,11,1
Tutor 129,12,1
Tutor 129,13,1
Tutor 129,14,1
Tutor 129,15,1
Tutor 129,16,1
Tutor 129,17,1
Tutor 129,18,1
Tutor 129,19,1
Tutor 129,20,0
Tutor 129,21,0
Tutor 129,22,0
Tutor 129,23,0
Tutor 129,24,0
Tutor 129,25,0
Tutor 129,26,1
Tutor 129,27,1
Tutor 129,28,1
Tutor 129,29,1
Tutor 129,30,1
Tutor 129,31,1
Tutor 129,32,1
Tutor 129,33,1
Tutor 129,34,1
Tutor 129,35,1
Tutor 129,36,1
Tutor 129,37,1
Tutor 129,38,1
Tutor 129,39,1
Tutor 129,40,1
Tutor 129,41,1
Tutor 129,42,1
Tutor 129,43,1
Tutor 129,44,1
Tutor 129,45,1
Tutor 129,46,1
Tutor 129,47,1
Tutor 129,48,1
Tutor 129,49,1
Tutor 129,50,1
Tutor 129,51,1
Tutor 129,52,1
Tutor 129,53,1
Tutor 129,54,1
Tutor 129,55,1
Tutor 129,56,1
Tutor 129,57,1
Tutor 129,58,1
Tutor 129,59,1
Tutor 129,60,1
Tutor 129,61,1
Tutor 129,62,1
Tutor 129,63,1
Tutor 129,64,1
Tutor 129,65,1
Tutor 129,66,1
Tutor 129,67,1
Tutor 129,68,1
Tutor 129,69,1
Tutor 129,70,1
Tutor 129,71,1
Tutor 129,72,1
Tutor 129,73,1
Tutor 129,74,1
Tutor 129,75,1
Tutor 129,76,1
Tutor 129,77,0
Tutor 129,78,0
Tutor 129,79,0
Tutor 129,80,0
Tutor 129,81,1
Tutor 129,82,1
Tutor 129,83,1
Tutor 129,84,1
Tutor 129,85,0
Tutor 129,86,0
Tutor 129,87,0
Tutor 129,88,0
Tutor 129,89,0
Tutor 129,90,0
Tutor 129,91,0
Tutor 129,92,0
Tutor 129,93,1
Tutor 129,94,1
Tutor 129,95,1
Tutor 259,1,1
Tutor 259,2,1
Tutor 259,3,1
Tutor 259,4,1
Tutor 259,5,1
Tutor 259,6,1
Tutor 259,7,1
Tutor 259,8,1
Tutor 259,9,1
Tutor 259,10,1
Tutor 259,11,1
Tutor 259,12,1
Tutor 259,13,1
Tutor 259,14,1
Tutor 259,15,1
Tutor 259,16,1
Tutor 259,17,1
Tutor 259,18,1
Tutor 259,19,1
Tutor 259,20,1
Tutor 259,21,1
Tutor 259,22,1
Tutor 259,23,1
Tutor 259,24,1
Tutor 259,25,1
Tutor 259,26,1
Tutor 259,27,1
Tutor 259,28,1
Tutor 259,29,1
Tutor 259,30,1
Tutor 259,31,1
Tutor 259,32,1
Tutor 259,33,1
Tutor 259,34,1
Tutor 259,35,1
Tutor 259,36,1
Tutor 259,37,1
Tutor 259,38,1
Tutor 259,39,1
Tutor 259,40,1
Tutor 259,41,1
Tutor 259,42,1
Tutor 259,43,1
Tutor 259,44,1
Tutor 259,45,1
Tutor 259,46,1
Tutor 259,47,1
Tutor 259,48,1
Tutor 259,49,1
Tutor 259,50,1
Tutor 259,51,1
Tutor 259,52,1
Tutor 259,53,1
Tutor 259,54,1
Tutor 259,55,1
Tutor 259,56,1
Tutor 259,57,1
Tutor 259,58,1
Tutor 259,59,1
Tutor 259,60,1
Tutor 259,61,1
Tutor 259,62,1
Tutor 259,63,1
Tutor 259,64,1
Tutor 259,65,1
Tutor 259,66,1
Tutor 259,67,1
Tutor 259,68,1
Tutor 259,69,1
Tutor 259,70,1
Tutor 259,71,1
Tutor 259,72,1
Tutor 259,73,1
Tutor 259,74,0
Tutor 259,75,0
Tutor 259,76,1
Tutor 259,77,0
Tutor 259,78,0
Tutor 259,79,0
Tutor 259,80,0
Tutor 259,81,1
Tutor 259,82,1
Tutor 259,83,1
Tutor 259,84,1
Tutor 259,85,0
Tutor 259,86,0
Tutor 259,87,0
Tutor 259,88,0
Tutor 259,89,0
Tutor 259,90,0
Tutor 259,91,0
Tutor 259,92,0
Tutor 259,93,1
Tutor 259,94,1
Tutor 259,95,1
Tutor 383,1,0
Tutor 383,2,0
Tutor 383,3,0
Tutor 383,4,1
Tutor 383,5,1
Tutor 383,6,1
Tutor 383,7,1
Tutor 383,8,1
Tutor 383,9,1
Tutor 383,10,1
Tutor 383,11,0
Tutor 383,12,0
Tutor 383,13,0
Tutor 383,14,0
Tutor 383,15,0
Tutor 383,16,0
Tutor 383,17,1
Tutor 383,18,1
Tutor 383,19,1
Tutor 383,20,1
Tutor 383,21,1
Tutor 383,22,1
Tutor 383,23,1
Tutor 383,24,1
Tutor 383,25,1
Tutor 383,26,1
Tutor 383,27,1
Tutor 383,28,1
Tutor 383,29,1
Tutor 383,30,1
Tutor 383,31,1
Tutor 383,32,1
Tutor 383,33,1
Tutor 383,34,1
Tutor 383,35,1
Tutor 383,36,1
Tutor 383,37,1
Tutor 383,38,1
Tutor 383,39,1
Tutor 383,40,1
Tutor 383,41,1
Tutor 383,42,1
Tutor 383,43,1
Tutor 383,44,1
Tutor 383,45,1
Tutor 383,46,1
Tutor 383,47,1
Tutor 383,48,1
Tutor 383,49,1
Tutor 383,50,1
Tutor 383,51,1
Tutor 383,52,1
Tutor 383,53,1
Tutor 383,54,1
Tutor 383,55,1
Tutor 383,56,1
Tutor 383,57,1
Tutor 383,58,1
Tutor 383,59,1
Tutor 383,60,1
Tutor 383,61,1
Tutor 383,62,1
Tutor 383,63,1
Tutor 383,64,1
Tutor 383,65,1
Tutor 383,66,1
Tutor 383,67,1
Tutor 383,68,1
Tutor 383,69,1
Tutor 383,70,1
Tutor 383,71,1
Tutor 383,72,1
Tutor 383,73,1
Tutor 383,74,1
Tutor 383,75,1
Tutor 383,76,1
Tutor 383,77,1
Tutor 383,78,1
Tutor 383,79,1
Tutor 383,80,1
Tutor 383,81,1
Tutor 383,82,1
Tutor 383,83,1
Tutor 383,84,1
Tutor 383,85,0
Tutor 383,86,0
Tutor 383,87,0
Tutor 383,88,0
Tutor 383,89,0
Tutor 383,90,0
Tutor 383,91,0
Tutor 383,92,0
Tutor 383,93,1
Tutor 383,94,1
Tutor 383,95,1
Tutor 379,1,0
Tutor 379,2,0
Tutor 379,3,0
Tutor 379,4,1
Tutor 379,5,1
Tutor 379,6,1
Tutor 379,7,1
Tutor 379,8,1
Tutor 379,9,1
Tutor 379,10,1
Tutor 379,11,1
Tutor 379,12,1
Tutor 379,13,1
Tutor 379,14,1
Tutor 379,15,1
Tutor 379,16,1
Tutor 379,17,1
Tutor 379,18,1
Tutor 379,19,1
Tutor 379,20,0
Tutor 379,21,0
Tutor 379,22,0
Tutor 379,23,0
Tutor 379,24,0
Tutor 379,25,0
Tutor 379,26,0
Tutor 379,27,0
Tutor 379,28,0
Tutor 379,29,1
Tutor 379,30,1
Tutor 379,31,1
Tutor 379,32,0
Tutor 379,33,0
Tutor 379,34,0
Tutor 379,35,1
Tutor 379,36,1
Tutor 379,37,1
Tutor 379,38,1
Tutor 379,39,1
Tutor 379,40,1
Tutor 379,41,1
Tutor 379,42,1
Tutor 379,43,1
Tutor 379,44,1
Tutor 379,45,1
Tutor 379,46,1
Tutor 379,47,1
Tutor 379,48,1
Tutor 379,49,1
Tutor 379,50,1
Tutor 379,51,1
Tutor 379,52,1
Tutor 379,53,1
Tutor 379,54,1
Tutor 379,55,1
Tutor 379,56,1
Tutor 379,57,1
Tutor 379,58,1
Tutor 379,59,1
Tutor 379,60,1
Tutor 379,61,1
Tutor 379,62,1
Tutor 379,63,1
Tutor 379,64,1
Tutor 379,65,1
Tutor 379,66,1
Tutor 379,67,1
Tutor 379,68,1
Tutor 379,69,1
Tutor 379,70,1
Tutor 379,71,1
Tutor 379,72,1
Tutor 379,73,1
Tutor 379,74,1
Tutor 379,75,1
Tutor 379,76,1
Tutor 379,77,1
Tutor 379,78,1
Tutor 379,79,1
Tutor 379,80,1
Tutor 379,81,1
Tutor 379,82,1
Tutor 379,83,1
Tutor 379,84,1
Tutor 379,85,1
Tutor 379,86,1
Tutor 379,87,1
Tutor 379,88,1
Tutor 379,89,1
Tutor 379,90,1
Tutor 379,91,1
Tutor 379,92,1
Tutor 379,93,1
Tutor 379,94,1
Tutor 379,95,1
Tutor 288,1,0
Tutor 288,2,0
Tutor 288,3,0
Tutor 288,4,0
Tutor 288,5,0
Tutor 288,6,0
Tutor 288,7,1
Tutor 288,8,1
Tutor 288,9,1
Tutor 288,10,1
Tutor 288,11,1
Tutor 288,12,1
Tutor 288,13,1
Tutor 288,14,1
Tutor 288,15,1
Tutor 288,16,1
Tutor 288,17,1
Tutor 288,18,1
Tutor 288,19,1
Tutor 288,20,1
Tutor 288,21,1
Tutor 288,22,1
Tutor 288,23,1
Tutor 288,24,1
Tutor 288,25,1
Tutor 288,26,1
Tutor 288,27,1
Tutor 288,28,1
Tutor 288,29,1
Tutor 288,30,1
Tutor 288,31,1
Tutor 288,32,1
